datetime,windSp
4/8/22 6:05 PM,5.6
4/8/22 6:10 PM,7
4/8/22 6:15 PM,5.5
4/8/22 6:20 PM,3.5
4/8/22 6:25 PM,6.1
4/8/22 6:30 PM,4.4
4/8/22 6:35 PM,6.2
4/8/22 6:40 PM,7
4/8/22 6:45 PM,7.1
4/8/22 6:50 PM,8.4
4/8/22 6:55 PM,7.6
4/8/22 7:00 PM,6.6
4/8/22 7:05 PM,6.8
4/8/22 7:10 PM,4.2
4/8/22 7:15 PM,5.2
4/8/22 7:20 PM,6.4
4/8/22 7:30 PM,6.3
4/8/22 7:35 PM,6
4/8/22 7:45 PM,6.6
4/8/22 7:50 PM,4.1
4/8/22 7:55 PM,6.3
4/8/22 8:00 PM,6.5
4/8/22 8:10 PM,4.4
4/8/22 8:15 PM,6.9
4/8/22 8:20 PM,4.3
4/8/22 8:25 PM,6.6
4/8/22 8:30 PM,3.8
4/8/22 8:35 PM,2.1
4/8/22 8:40 PM,3.2
4/8/22 8:45 PM,3.9
4/8/22 8:50 PM,3.1
4/8/22 8:55 PM,3.9
4/8/22 9:00 PM,3.1
4/8/22 9:05 PM,3.7
4/8/22 9:10 PM,2.9
4/8/22 9:15 PM,1.9
4/8/22 9:20 PM,2.8
4/8/22 9:25 PM,3.5
4/8/22 9:30 PM,4.5
4/8/22 9:35 PM,1.8
4/8/22 9:40 PM,2.5
4/8/22 9:45 PM,2.6
4/8/22 9:50 PM,3.7
4/8/22 9:55 PM,2.7
4/8/22 10:00 PM,2.6
4/8/22 10:05 PM,3.5
4/8/22 10:10 PM,2.9
4/8/22 10:15 PM,3.1
4/8/22 10:20 PM,1.9
4/8/22 10:25 PM,2.8
4/8/22 10:30 PM,3
4/8/22 10:35 PM,2.2
4/8/22 10:40 PM,3.3
4/8/22 10:50 PM,4.9
4/8/22 10:55 PM,3.7
4/8/22 11:00 PM,3.9
4/8/22 11:05 PM,3.8
4/8/22 11:15 PM,4.6
4/8/22 11:20 PM,4.5
4/8/22 11:25 PM,4.2
4/8/22 11:30 PM,4.8
4/8/22 11:35 PM,5.7
4/8/22 11:45 PM,5.5
4/8/22 11:50 PM,5.8
4/8/22 11:55 PM,5.4
4/9/22 12:00 AM,5.3
4/9/22 12:05 AM,4.8
4/9/22 12:10 AM,6.6
4/9/22 12:15 AM,6.2
4/9/22 12:20 AM,6.4
4/9/22 12:25 AM,6.2
4/9/22 12:30 AM,6.3
4/9/22 12:35 AM,6.1
4/9/22 12:45 AM,5.7
4/9/22 12:50 AM,6.3
4/9/22 12:55 AM,6.8
4/9/22 1:00 AM,7.1
4/9/22 1:05 AM,7.4
4/9/22 1:10 AM,7.3
4/9/22 1:15 AM,7.1
4/9/22 1:20 AM,7.2
4/9/22 1:25 AM,7.5
4/9/22 1:35 AM,7.6
4/9/22 1:40 AM,7.8
4/9/22 1:45 AM,7.2
4/9/22 1:50 AM,7.3
4/9/22 1:55 AM,7
4/9/22 2:00 AM,6.1
4/9/22 2:05 AM,5.4
4/9/22 2:10 AM,5.5
4/9/22 2:15 AM,5.8
4/9/22 2:20 AM,5.4
4/9/22 2:30 AM,5.5
4/9/22 2:35 AM,5.1
4/9/22 2:45 AM,5.4
4/9/22 2:50 AM,5.6
4/9/22 2:55 AM,5.3
4/9/22 3:05 AM,5.6
4/9/22 3:10 AM,5.5
4/9/22 3:15 AM,5.1
4/9/22 3:20 AM,5.6
4/9/22 3:30 AM,5.7
4/9/22 3:35 AM,5.5
4/9/22 3:40 AM,5.4
4/9/22 3:45 AM,4.7
4/9/22 3:50 AM,5
4/9/22 3:55 AM,4.7
4/9/22 4:00 AM,4.8
4/9/22 4:05 AM,3.7
4/9/22 4:10 AM,3.8
4/9/22 4:15 AM,3.2
4/9/22 4:20 AM,4.1
4/9/22 4:25 AM,3.9
4/9/22 4:30 AM,2.7
4/9/22 4:35 AM,3
4/9/22 4:40 AM,3.6
4/9/22 4:45 AM,2.9
4/9/22 4:50 AM,3.6
4/9/22 4:54 AM,3.1
4/9/22 4:59 AM,2.1
4/9/22 5:04 AM,2.3
4/9/22 5:09 AM,2.9
4/9/22 5:14 AM,3.4
4/9/22 5:19 AM,3.3
4/9/22 5:24 AM,4
4/9/22 5:34 AM,3.7
4/9/22 5:39 AM,4
4/9/22 5:44 AM,5.2
4/9/22 5:49 AM,5.1
4/9/22 5:54 AM,5.8
4/9/22 5:59 AM,5
4/9/22 6:04 AM,6.1
4/9/22 6:09 AM,6.6
4/9/22 6:14 AM,6
4/9/22 6:19 AM,5.8
4/9/22 6:24 AM,5.9
4/9/22 6:29 AM,5.6
4/9/22 6:34 AM,5.2
4/9/22 6:44 AM,5.6
4/9/22 6:49 AM,5.3
4/9/22 6:54 AM,5.2
4/9/22 6:59 AM,5
4/9/22 7:04 AM,5.4
4/9/22 7:09 AM,5.2
4/9/22 7:14 AM,5.1
4/9/22 7:19 AM,5
4/9/22 7:24 AM,5.4
4/9/22 7:29 AM,6.1
4/9/22 7:34 AM,5.8
4/9/22 7:39 AM,6
4/9/22 7:44 AM,6.1
4/9/22 7:49 AM,5.9
4/9/22 7:54 AM,5.8
4/9/22 7:59 AM,5.7
4/9/22 8:04 AM,6
4/9/22 8:09 AM,6.4
4/9/22 8:14 AM,6
4/9/22 8:19 AM,6.2
4/9/22 8:24 AM,5.8
4/9/22 8:29 AM,6
4/9/22 8:34 AM,5.8
4/9/22 8:39 AM,6.1
4/9/22 8:44 AM,6
4/9/22 8:49 AM,5.6
4/9/22 8:54 AM,4.9
4/9/22 8:59 AM,4.6
4/9/22 9:04 AM,4.3
4/9/22 9:14 AM,4.4
4/9/22 9:19 AM,4.7
4/9/22 9:24 AM,4.4
4/9/22 9:29 AM,4.6
4/9/22 9:34 AM,4.5
4/9/22 9:39 AM,4.7
4/9/22 9:44 AM,5.8
4/9/22 9:49 AM,6.1
4/9/22 9:54 AM,6.3
4/9/22 9:59 AM,6.2
4/9/22 10:04 AM,6.1
4/9/22 10:09 AM,5.9
4/9/22 10:14 AM,6.1
4/9/22 10:19 AM,6.5
4/9/22 10:24 AM,7.1
4/9/22 10:29 AM,6.9
4/9/22 10:34 AM,7.5
4/9/22 10:39 AM,7.3
4/9/22 10:44 AM,7.2
4/9/22 10:49 AM,7.1
4/9/22 10:50 AM,0
4/9/22 10:54 AM,7.3
4/9/22 10:59 AM,7.4
4/9/22 11:04 AM,7.6
4/9/22 11:14 AM,7.7
4/9/22 11:19 AM,8.1
4/9/22 11:24 AM,7.3
4/9/22 11:29 AM,8.1
4/9/22 11:34 AM,8.6
4/9/22 11:39 AM,8
4/9/22 11:44 AM,8.9
4/9/22 11:49 AM,8.3
4/9/22 11:54 AM,7.8
4/9/22 11:59 AM,8
4/9/22 12:04 PM,7.4
4/9/22 12:09 PM,8.6
4/9/22 12:14 PM,8.4
4/9/22 12:19 PM,8
4/9/22 12:24 PM,7.6
4/9/22 12:29 PM,5.1
4/9/22 12:34 PM,7
4/9/22 12:40 PM,6.9
4/9/22 12:45 PM,7.1
4/9/22 12:50 PM,6.3
4/9/22 12:55 PM,5.9
4/9/22 1:00 PM,6
4/9/22 1:05 PM,5.6
4/9/22 1:10 PM,6
4/9/22 1:15 PM,5.2
4/9/22 1:20 PM,6.6
4/9/22 1:25 PM,5.9
4/9/22 1:30 PM,6.2
4/9/22 1:35 PM,6
4/9/22 1:40 PM,5.4
4/9/22 1:45 PM,6.3
4/9/22 1:45 PM,0
4/9/22 1:50 PM,6.4
4/9/22 1:55 PM,5.4
4/9/22 1:56 PM,0
4/9/22 1:59 PM,6.3
4/9/22 2:04 PM,6.9
4/9/22 2:09 PM,7.1
4/9/22 2:14 PM,6.4
4/9/22 2:19 PM,7.2
4/9/22 2:24 PM,6.6
4/9/22 2:29 PM,6.4
4/9/22 2:35 PM,7.3
4/9/22 2:40 PM,7.4
4/9/22 2:45 PM,7
4/9/22 2:50 PM,6.6
4/9/22 2:55 PM,6.8
4/9/22 3:00 PM,5.8
4/9/22 3:04 PM,6.2
4/9/22 3:09 PM,6.3
4/9/22 3:14 PM,5.7
4/9/22 3:19 PM,7.3
4/9/22 3:24 PM,6.6
4/9/22 3:29 PM,5.9
4/9/22 3:34 PM,6.9
4/9/22 3:39 PM,7.2
4/9/22 3:44 PM,6.6
4/9/22 3:49 PM,6.7
4/9/22 3:54 PM,6.3
4/9/22 3:59 PM,6.6
4/9/22 4:04 PM,7
4/9/22 4:09 PM,8.1
4/9/22 4:14 PM,6.2
4/9/22 4:19 PM,5.1
4/9/22 4:24 PM,7
4/9/22 4:29 PM,5.9
4/9/22 4:34 PM,5.2
4/9/22 4:39 PM,7.1
4/9/22 4:44 PM,5.8
4/9/22 4:50 PM,7
4/9/22 4:55 PM,6.5
4/9/22 5:00 PM,5
4/9/22 5:05 PM,6.9
4/9/22 5:15 PM,5.2
4/9/22 5:20 PM,5.4
4/9/22 5:25 PM,5.5
4/9/22 5:30 PM,6
4/9/22 5:35 PM,7
4/9/22 5:40 PM,5
4/9/22 5:45 PM,7
4/9/22 5:50 PM,5.8
4/9/22 5:55 PM,5.4
4/9/22 6:00 PM,4.8
4/9/22 6:05 PM,5
4/9/22 6:10 PM,5.7
4/9/22 6:15 PM,6.6
4/9/22 6:20 PM,5.8
4/9/22 6:25 PM,6.4
4/9/22 6:30 PM,6.8
4/9/22 6:35 PM,6.6
4/9/22 6:40 PM,4.4
4/9/22 6:45 PM,6.8
4/9/22 6:50 PM,4.5
4/9/22 6:55 PM,4.6
4/9/22 7:05 PM,5.3
4/9/22 7:10 PM,5.5
4/9/22 7:15 PM,4.6
4/9/22 7:20 PM,2.8
4/9/22 7:25 PM,2.4
4/9/22 7:30 PM,3.8
4/9/22 7:35 PM,3.4
4/9/22 7:40 PM,5.4
4/9/22 7:45 PM,5.1
4/9/22 7:50 PM,5.2
4/9/22 7:55 PM,2.8
4/9/22 8:00 PM,5.2
4/9/22 8:05 PM,4
4/9/22 8:10 PM,4.6
4/9/22 8:15 PM,4.7
4/9/22 8:20 PM,4.6
4/9/22 8:25 PM,5.2
4/9/22 8:30 PM,6.5
4/9/22 8:35 PM,4.3
4/9/22 8:40 PM,6.1
4/9/22 8:50 PM,5.3
4/9/22 8:55 PM,5.5
4/9/22 9:00 PM,4
4/9/22 9:05 PM,7.9
4/9/22 9:10 PM,7.7
4/9/22 9:15 PM,6.4
4/9/22 9:20 PM,6.9
4/9/22 9:25 PM,6
4/9/22 9:30 PM,6.4
4/9/22 9:35 PM,5.1
4/9/22 9:40 PM,6.7
4/9/22 9:45 PM,5.2
4/9/22 9:50 PM,4.9
4/9/22 9:55 PM,5.9
4/9/22 10:00 PM,4.9
4/9/22 10:10 PM,4.7
4/9/22 10:15 PM,3.9
4/9/22 10:20 PM,5.9
4/9/22 10:25 PM,6.5
4/9/22 10:30 PM,6.3
4/9/22 10:35 PM,4.9
4/9/22 10:40 PM,5.5
4/9/22 10:45 PM,5.8
4/9/22 10:49 PM,4.9
4/9/22 10:54 PM,4.8
4/9/22 10:59 PM,4.9
4/9/22 11:04 PM,5.4
4/9/22 11:09 PM,6.7
4/9/22 11:14 PM,6.2
4/9/22 11:19 PM,5.7
4/9/22 11:24 PM,5.8
4/9/22 11:29 PM,5
4/9/22 11:34 PM,5.7
4/9/22 11:39 PM,6.3
4/9/22 11:44 PM,6.2
4/9/22 11:49 PM,5.2
4/9/22 11:54 PM,5.5
4/9/22 11:59 PM,6.6
4/10/22 12:04 AM,5.3
4/10/22 12:09 AM,6.3
4/10/22 12:14 AM,7.2
4/10/22 12:20 AM,6.6
4/10/22 12:30 AM,6.1
4/10/22 12:40 AM,6.2
4/10/22 12:45 AM,5.8
4/10/22 12:50 AM,6.4
4/10/22 12:55 AM,6.5
4/10/22 1:00 AM,6
4/10/22 1:05 AM,7.1
4/10/22 1:10 AM,7.4
4/10/22 1:15 AM,6.8
4/10/22 1:20 AM,6.9
4/10/22 1:25 AM,7.4
4/10/22 1:30 AM,7
4/10/22 1:35 AM,7.1
4/10/22 1:40 AM,7.3
4/10/22 1:45 AM,6.8
4/10/22 1:50 AM,6.9
4/10/22 1:55 AM,6
4/10/22 2:00 AM,6.8
4/10/22 2:10 AM,6
4/10/22 2:15 AM,6.4
4/10/22 2:20 AM,6.5
4/10/22 2:25 AM,6.7
4/10/22 2:30 AM,6.8
4/10/22 2:35 AM,6.1
4/10/22 2:40 AM,6.3
4/10/22 2:45 AM,6.1
4/10/22 2:50 AM,7.1
4/10/22 2:55 AM,6.6
4/10/22 2:59 AM,6.3
4/10/22 3:04 AM,6.6
4/10/22 3:19 AM,6.9
4/10/22 3:24 AM,6.5
4/10/22 3:29 AM,6.2
4/10/22 3:34 AM,7.7
4/10/22 3:39 AM,7.4
4/10/22 3:44 AM,5.3
4/10/22 3:49 AM,7.7
4/10/22 3:54 AM,6.9
4/10/22 3:59 AM,7.8
4/10/22 4:04 AM,6.9
4/10/22 4:09 AM,7
4/10/22 4:14 AM,6.8
4/10/22 4:19 AM,6.4
4/10/22 4:24 AM,6.3
4/10/22 4:29 AM,6.8
4/10/22 4:34 AM,6.6
4/10/22 4:44 AM,5.7
4/10/22 4:49 AM,6.2
4/10/22 4:54 AM,6.5
4/10/22 4:59 AM,6.2
4/10/22 5:04 AM,6.3
4/10/22 5:09 AM,5.7
4/10/22 5:14 AM,6.9
4/10/22 5:19 AM,5.7
4/10/22 5:24 AM,5.6
4/10/22 5:29 AM,5.4
4/10/22 5:34 AM,6.6
4/10/22 5:39 AM,6.7
4/10/22 5:44 AM,5.9
4/10/22 5:49 AM,6.3
4/10/22 5:54 AM,6.4
4/10/22 5:59 AM,7
4/10/22 6:04 AM,6.6
4/10/22 6:14 AM,6.9
4/10/22 6:19 AM,7.5
4/10/22 6:24 AM,7.7
4/10/22 6:29 AM,7.8
4/10/22 6:34 AM,7.6
4/10/22 6:39 AM,7.8
4/10/22 6:44 AM,8.2
4/10/22 6:49 AM,7.6
4/10/22 6:54 AM,7.7
4/10/22 6:59 AM,7.6
4/10/22 7:04 AM,7.7
4/10/22 7:14 AM,7.9
4/10/22 7:19 AM,7.7
4/10/22 7:24 AM,7.3
4/10/22 7:29 AM,7.2
4/10/22 7:34 AM,7.4
4/10/22 7:39 AM,7.2
4/10/22 7:49 AM,7.7
4/10/22 7:54 AM,7.6
4/10/22 7:59 AM,7.7
4/10/22 8:09 AM,7.6
4/10/22 8:14 AM,7.1
4/10/22 8:19 AM,7.5
4/10/22 8:24 AM,7.3
4/10/22 8:29 AM,7.6
4/10/22 8:39 AM,7.7
4/10/22 8:44 AM,8
4/10/22 8:50 AM,8.7
4/10/22 8:55 AM,8.5
4/10/22 9:00 AM,9.1
4/10/22 9:05 AM,8.3
4/10/22 9:10 AM,7.5
4/10/22 9:20 AM,7.8
4/10/22 9:25 AM,7.4
4/10/22 9:30 AM,6.8
4/10/22 9:35 AM,6.7
4/10/22 9:40 AM,6.9
4/10/22 9:45 AM,7.5
4/10/22 9:50 AM,6.8
4/10/22 9:55 AM,7.7
4/10/22 10:00 AM,7.8
4/10/22 10:05 AM,8.2
4/10/22 10:15 AM,8.1
4/10/22 10:20 AM,8.6
4/10/22 10:30 AM,8.7
4/10/22 10:35 AM,8.1
4/10/22 10:40 AM,9.8
4/10/22 10:45 AM,8.7
4/10/22 10:50 AM,7.6
4/10/22 10:50 AM,0
4/10/22 10:55 AM,8.2
4/10/22 10:59 AM,9.3
4/10/22 11:04 AM,9
4/10/22 11:09 AM,8.5
4/10/22 11:14 AM,9.1
4/10/22 11:19 AM,8.4
4/10/22 11:24 AM,8.5
4/10/22 11:29 AM,8.7
4/10/22 11:34 AM,9
4/10/22 11:39 AM,8
4/10/22 11:44 AM,8.6
4/10/22 11:49 AM,9.2
4/10/22 11:54 AM,10.1
4/10/22 11:59 AM,10.9
4/10/22 12:04 PM,11.5
4/10/22 12:09 PM,10.7
4/10/22 12:14 PM,11.4
4/10/22 12:19 PM,9.6
4/10/22 12:24 PM,9.7
4/10/22 12:29 PM,8.3
4/10/22 12:35 PM,10.6
4/10/22 12:40 PM,10.1
4/10/22 12:45 PM,10
4/10/22 12:50 PM,9.2
4/10/22 12:53 PM,0
4/10/22 12:55 PM,9.4
4/10/22 12:58 PM,0
4/10/22 12:59 PM,9.1
4/10/22 1:05 PM,9.3
4/10/22 1:15 PM,7.6
4/10/22 1:20 PM,9.4
4/10/22 1:25 PM,9.3
4/10/22 1:30 PM,8.5
4/10/22 1:35 PM,8
4/10/22 1:40 PM,8.8
4/10/22 1:45 PM,8
4/10/22 1:50 PM,7.8
4/10/22 1:55 PM,9.2
4/10/22 2:00 PM,7.5
4/10/22 2:05 PM,7.2
4/10/22 2:10 PM,8
4/10/22 2:15 PM,7.6
4/10/22 2:20 PM,7.4
4/10/22 2:25 PM,7.6
4/10/22 2:30 PM,7
4/10/22 2:34 PM,7.4
4/10/22 2:39 PM,6
4/10/22 2:44 PM,7.5
4/10/22 2:49 PM,6.9
4/10/22 2:54 PM,5.9
4/10/22 3:00 PM,6.6
4/10/22 3:05 PM,6.9
4/10/22 3:10 PM,6.4
4/10/22 3:15 PM,6.5
4/10/22 3:20 PM,6.2
4/10/22 3:25 PM,6.1
4/10/22 3:30 PM,8.4
4/10/22 3:35 PM,5.7
4/10/22 3:40 PM,6.8
4/10/22 3:45 PM,8.1
4/10/22 3:50 PM,6
4/10/22 3:55 PM,7.8
4/10/22 4:00 PM,6.1
4/10/22 4:04 PM,8.5
4/10/22 4:09 PM,9.7
4/10/22 4:14 PM,8.5
4/10/22 4:19 PM,6.9
4/10/22 4:24 PM,8.2
4/10/22 4:29 PM,6.6
4/10/22 4:34 PM,7.9
4/10/22 4:39 PM,7.4
4/10/22 4:44 PM,7.8
4/10/22 4:49 PM,7.1
4/10/22 4:54 PM,7.6
4/10/22 5:04 PM,6
4/10/22 5:09 PM,8.1
4/10/22 5:14 PM,9
4/10/22 5:19 PM,7.5
4/10/22 5:25 PM,9.2
4/10/22 5:30 PM,5.8
4/10/22 5:35 PM,7.6
4/10/22 5:40 PM,8.6
4/10/22 5:45 PM,6.5
4/10/22 5:50 PM,7.2
4/10/22 5:55 PM,8.2
4/10/22 6:00 PM,6.3
4/10/22 6:05 PM,8.7
4/10/22 6:10 PM,7.2
4/10/22 6:15 PM,9.7
4/10/22 6:20 PM,7.3
4/10/22 6:25 PM,8
4/10/22 6:30 PM,8.9
4/10/22 6:35 PM,7.1
4/10/22 6:40 PM,7
4/10/22 6:45 PM,7.7
4/10/22 6:50 PM,8.8
4/10/22 7:00 PM,10.7
4/10/22 7:05 PM,7.7
4/10/22 7:10 PM,7.4
4/10/22 7:15 PM,8.1
4/10/22 7:20 PM,8
4/10/22 7:25 PM,7.8
4/10/22 7:30 PM,8.4
4/10/22 7:35 PM,5.9
4/10/22 7:40 PM,7.7
4/10/22 7:45 PM,8.1
4/10/22 7:50 PM,7.1
4/10/22 7:55 PM,8.4
4/10/22 8:00 PM,8.3
4/10/22 8:05 PM,8.4
4/10/22 8:10 PM,8
4/10/22 8:15 PM,8.2
4/10/22 8:20 PM,8.7
4/10/22 8:25 PM,7.4
4/10/22 8:30 PM,6.3
4/10/22 8:35 PM,7.8
4/10/22 8:45 PM,8.2
4/10/22 8:50 PM,8.7
4/10/22 8:55 PM,6.8
4/10/22 9:00 PM,6
4/10/22 9:05 PM,8
4/10/22 9:10 PM,6.6
4/10/22 9:15 PM,6.9
4/10/22 9:20 PM,3.8
4/10/22 9:25 PM,4.5
4/10/22 9:30 PM,6.1
4/10/22 9:35 PM,3.9
4/10/22 9:40 PM,5.6
4/10/22 9:45 PM,6
4/10/22 9:50 PM,4.9
4/10/22 10:00 PM,5.3
4/10/22 10:05 PM,6.4
4/10/22 10:10 PM,5.6
4/10/22 10:15 PM,5.5
4/10/22 10:20 PM,7.7
4/10/22 10:25 PM,6.2
4/10/22 10:30 PM,7.3
4/10/22 10:35 PM,6.9
4/10/22 10:40 PM,7
4/10/22 10:45 PM,7.7
4/10/22 10:50 PM,6.9
4/10/22 10:55 PM,7.2
4/10/22 11:00 PM,7.9
4/10/22 11:05 PM,6.5
4/10/22 11:10 PM,6.3
4/10/22 11:15 PM,7.3
4/10/22 11:20 PM,6.2
4/10/22 11:25 PM,5.8
4/10/22 11:30 PM,8.6
4/10/22 11:35 PM,7.6
4/10/22 11:40 PM,6.6
4/10/22 11:45 PM,8.8
4/10/22 11:50 PM,5.3
4/10/22 11:55 PM,8.1
4/11/22 12:00 AM,7
4/11/22 12:04 AM,6.7
4/11/22 12:09 AM,7.1
4/11/22 12:14 AM,6.7
4/11/22 12:19 AM,5.8
4/11/22 12:24 AM,6.3
4/11/22 12:29 AM,5.9
4/11/22 12:34 AM,7
4/11/22 12:44 AM,6.6
4/11/22 12:49 AM,5.9
4/11/22 12:55 AM,6.6
4/11/22 1:00 AM,7.1
4/11/22 1:05 AM,8.3
4/11/22 1:10 AM,6.9
4/11/22 1:15 AM,8.5
4/11/22 1:20 AM,8
4/11/22 1:25 AM,6.5
4/11/22 1:30 AM,6.6
4/11/22 1:35 AM,6.8
4/11/22 1:40 AM,5.8
4/11/22 1:45 AM,7.1
4/11/22 1:50 AM,5.8
4/11/22 1:55 AM,6.2
4/11/22 2:00 AM,6.1
4/11/22 2:05 AM,4.8
4/11/22 2:10 AM,5.3
4/11/22 2:15 AM,5.6
4/11/22 2:19 AM,5.3
4/11/22 2:24 AM,5.9
4/11/22 2:29 AM,6.7
4/11/22 2:34 AM,5.9
4/11/22 2:39 AM,6.3
4/11/22 2:44 AM,6
4/11/22 2:49 AM,5.1
4/11/22 2:54 AM,5.4
4/11/22 3:00 AM,5.7
4/11/22 3:05 AM,6.2
4/11/22 3:10 AM,6.3
4/11/22 3:15 AM,5.3
4/11/22 3:20 AM,6.1
4/11/22 3:24 AM,6.5
4/11/22 3:29 AM,6.4
4/11/22 3:34 AM,6.1
4/11/22 3:39 AM,6
4/11/22 3:49 AM,6.2
4/11/22 3:54 AM,5
4/11/22 3:59 AM,6.1
4/11/22 4:04 AM,5.2
4/11/22 4:09 AM,5.6
4/11/22 4:14 AM,5.5
4/11/22 4:19 AM,4.8
4/11/22 4:29 AM,5.1
4/11/22 4:34 AM,5.5
4/11/22 4:40 AM,4.9
4/11/22 4:45 AM,3.7
4/11/22 4:50 AM,3.8
4/11/22 4:55 AM,3.9
4/11/22 5:00 AM,4.7
4/11/22 5:05 AM,4.4
4/11/22 5:09 AM,4
4/11/22 5:14 AM,4.2
4/11/22 5:19 AM,4.3
4/11/22 5:24 AM,4.1
4/11/22 5:29 AM,3.9
4/11/22 5:34 AM,4.4
4/11/22 5:39 AM,4.2
4/11/22 5:44 AM,4.4
4/11/22 5:49 AM,4.2
4/11/22 5:59 AM,4.1
4/11/22 6:04 AM,4.3
4/11/22 6:09 AM,4.5
4/11/22 6:14 AM,4.6
4/11/22 6:19 AM,4.4
4/11/22 6:24 AM,4.3
4/11/22 6:29 AM,4.2
4/11/22 6:34 AM,4.6
4/11/22 6:39 AM,4.3
4/11/22 6:44 AM,4.9
4/11/22 6:49 AM,5.1
4/11/22 6:54 AM,5.2
4/11/22 6:59 AM,5.3
4/11/22 7:04 AM,5.2
4/11/22 7:09 AM,5
4/11/22 7:14 AM,5.3
4/11/22 7:19 AM,6.1
4/11/22 7:29 AM,6
4/11/22 7:34 AM,6.1
4/11/22 7:39 AM,5.8
4/11/22 7:44 AM,6
4/11/22 7:49 AM,5.7
4/11/22 7:59 AM,5.8
4/11/22 8:04 AM,6.4
4/11/22 8:09 AM,6.3
4/11/22 8:14 AM,6.2
4/11/22 8:19 AM,6
4/11/22 8:24 AM,6.1
4/11/22 8:29 AM,6.2
4/11/22 8:35 AM,6.6
4/11/22 8:40 AM,6.7
4/11/22 8:45 AM,6.9
4/11/22 8:50 AM,6.8
4/11/22 8:55 AM,7.1
4/11/22 9:00 AM,7.2
4/11/22 9:05 AM,7.6
4/11/22 9:15 AM,8
4/11/22 9:20 AM,7.1
4/11/22 9:25 AM,6
4/11/22 9:30 AM,6.7
4/11/22 9:35 AM,7.1
4/11/22 9:40 AM,7.7
4/11/22 9:50 AM,8
4/11/22 9:55 AM,7.8
4/11/22 10:00 AM,8.2
4/11/22 10:05 AM,6.3
4/11/22 10:10 AM,7
4/11/22 10:15 AM,8.1
4/11/22 10:20 AM,8.5
4/11/22 10:25 AM,7.5
4/11/22 10:30 AM,9
4/11/22 10:35 AM,9.1
4/11/22 10:40 AM,9.6
4/11/22 10:50 AM,9.8
4/11/22 10:50 AM,0
4/11/22 10:55 AM,8
4/11/22 11:00 AM,9.8
4/11/22 11:05 AM,10.1
4/11/22 11:10 AM,9.4
4/11/22 11:15 AM,8.6
4/11/22 11:20 AM,8.8
4/11/22 11:25 AM,8.4
4/11/22 11:30 AM,6.9
4/11/22 11:34 AM,6.4
4/11/22 11:39 AM,6.5
4/11/22 11:44 AM,8
4/11/22 11:49 AM,7.5
4/11/22 11:54 AM,7.7
4/11/22 11:59 AM,7.4
4/11/22 12:04 PM,6.6
4/11/22 12:09 PM,7.6
4/11/22 12:14 PM,5.8
4/11/22 12:19 PM,6.2
4/11/22 12:24 PM,6.7
4/11/22 12:29 PM,6.1
4/11/22 12:39 PM,5.2
4/11/22 12:44 PM,5.4
4/11/22 12:49 PM,6.1
4/11/22 12:53 PM,0
4/11/22 12:54 PM,6.1
4/11/22 12:57 PM,0
4/11/22 1:00 PM,6.2
4/11/22 1:05 PM,5.9
4/11/22 1:10 PM,6.8
4/11/22 1:15 PM,7.1
4/11/22 1:20 PM,7.4
4/11/22 1:25 PM,6.7
4/11/22 1:30 PM,7.7
4/11/22 1:35 PM,6.8
4/11/22 1:40 PM,7.3
4/11/22 1:45 PM,8.3
4/11/22 1:50 PM,7.5
4/11/22 1:55 PM,8.9
4/11/22 2:00 PM,7.5
4/11/22 2:05 PM,8.5
4/11/22 2:10 PM,9.2
4/11/22 2:15 PM,8.5
4/11/22 2:20 PM,8.6
4/11/22 2:30 PM,9
4/11/22 2:35 PM,9.3
4/11/22 2:39 PM,9.6
4/11/22 2:44 PM,7.2
4/11/22 2:49 PM,8.2
4/11/22 2:54 PM,9.6
4/11/22 2:59 PM,9.2
4/11/22 3:04 PM,8.3
4/11/22 3:09 PM,6.5
4/11/22 3:14 PM,8
4/11/22 3:20 PM,9.5
4/11/22 3:25 PM,5.8
4/11/22 3:30 PM,8
4/11/22 3:35 PM,7.1
4/11/22 3:40 PM,8.3
4/11/22 3:45 PM,8.5
4/11/22 3:50 PM,5.8
4/11/22 3:55 PM,9.7
4/11/22 4:00 PM,7.9
4/11/22 4:05 PM,9
4/11/22 4:10 PM,8.7
4/11/22 4:15 PM,9.5
4/11/22 4:20 PM,9.1
4/11/22 4:25 PM,8.2
4/11/22 4:30 PM,9.9
4/11/22 4:35 PM,9
4/11/22 4:40 PM,9.9
4/11/22 4:45 PM,9.3
4/11/22 4:50 PM,10.4
4/11/22 4:55 PM,9.4
4/11/22 5:00 PM,8.2
4/11/22 5:05 PM,7.2
4/11/22 5:10 PM,8
4/11/22 5:15 PM,8.2
4/11/22 5:20 PM,7.7
4/11/22 5:25 PM,9.6
4/11/22 5:30 PM,10.8
4/11/22 5:35 PM,8.2
4/11/22 5:40 PM,8
4/11/22 5:45 PM,6.7
4/11/22 5:50 PM,5.8
4/11/22 5:55 PM,7.4
4/11/22 6:00 PM,8.8
4/11/22 6:05 PM,7.7
4/11/22 6:10 PM,8.4
4/11/22 6:15 PM,6.7
4/11/22 6:20 PM,6
4/11/22 6:25 PM,5.3
4/11/22 6:30 PM,7.2
4/11/22 6:35 PM,7.4
4/11/22 6:40 PM,8.9
4/11/22 6:45 PM,5.2
4/11/22 6:50 PM,6.1
4/11/22 6:55 PM,5.5
